"Day","Activity","obs","age","subj_id"
1,0,114,15,"9680"
1,0,115,15,"9680"
1,0,116,15,"9680"
1,0,117,15,"9680"
1,0,118,15,"9680"
1,0,119,15,"9680"
1,0,120,15,"9680"
1,0,121,15,"9680"
1,0,122,15,"9680"
1,0,123,15,"9680"
1,0,124,15,"9680"
1,0,125,15,"9680"
1,0,126,15,"9680"
1,0,127,15,"9680"
1,0,128,15,"9680"
1,0,129,15,"9680"
1,0,130,15,"9680"
1,0,131,15,"9680"
1,0,132,15,"9680"
1,0,133,15,"9680"
1,0,134,15,"9680"
1,0,135,15,"9680"
1,0,136,15,"9680"
1,64,137,15,"9680"
1,149,138,15,"9680"
1,195,139,15,"9680"
1,69,140,15,"9680"
1,0,141,15,"9680"
1,0,142,15,"9680"
1,0,143,15,"9680"
1,0,144,15,"9680"
1,0,145,15,"9680"
2,16,1,15,"9680"
2,0,2,15,"9680"
2,0,3,15,"9680"
2,0,4,15,"9680"
2,0,5,15,"9680"
2,0,6,15,"9680"
2,0,7,15,"9680"
2,0,8,15,"9680"
2,0,9,15,"9680"
2,165,10,15,"9680"
2,11,11,15,"9680"
2,27,12,15,"9680"
2,0,13,15,"9680"
2,0,14,15,"9680"
2,0,15,15,"9680"
2,0,16,15,"9680"
2,0,17,15,"9680"
2,0,18,15,"9680"
2,149,19,15,"9680"
2,267,20,15,"9680"
2,37,21,15,"9680"
2,139,22,15,"9680"
2,179,23,15,"9680"
2,0,24,15,"9680"
2,43,25,15,"9680"
2,331,26,15,"9680"
2,21,27,15,"9680"
2,0,28,15,"9680"
2,0,29,15,"9680"
2,0,30,15,"9680"
2,91,31,15,"9680"
2,16,32,15,"9680"
2,235,33,15,"9680"
2,21,34,15,"9680"
2,283,35,15,"9680"
2,267,36,15,"9680"
2,0,37,15,"9680"
2,0,38,15,"9680"
2,0,39,15,"9680"
2,0,40,15,"9680"
2,0,41,15,"9680"
2,0,42,15,"9680"
2,0,43,15,"9680"
2,0,44,15,"9680"
2,0,45,15,"9680"
2,0,46,15,"9680"
2,0,47,15,"9680"
2,0,48,15,"9680"
2,0,49,15,"9680"
2,0,50,15,"9680"
2,0,51,15,"9680"
2,0,52,15,"9680"
2,0,53,15,"9680"
2,0,54,15,"9680"
2,0,55,15,"9680"
2,0,56,15,"9680"
2,0,57,15,"9680"
2,0,58,15,"9680"
2,0,59,15,"9680"
2,0,60,15,"9680"
2,16,61,15,"9680"
2,0,62,15,"9680"
2,0,63,15,"9680"
2,0,64,15,"9680"
2,0,65,15,"9680"
2,0,66,15,"9680"
2,0,67,15,"9680"
2,0,68,15,"9680"
2,0,69,15,"9680"
2,21,70,15,"9680"
2,59,71,15,"9680"
2,275,72,15,"9680"
2,259,73,15,"9680"
2,227,74,15,"9680"
2,101,75,15,"9680"
2,243,76,15,"9680"
2,0,77,15,"9680"
2,0,78,15,"9680"
2,0,79,15,"9680"
2,291,80,15,"9680"
2,48,81,15,"9680"
2,557,82,15,"9680"
2,112,83,15,"9680"
2,243,84,15,"9680"
2,5,85,15,"9680"
2,227,86,15,"9680"
2,59,87,15,"9680"
2,219,88,15,"9680"
2,464,89,15,"9680"
1,43,1,22,"4795"
1,16,2,22,"4795"
1,5,3,22,"4795"
1,5,4,22,"4795"
1,11,5,22,"4795"
1,389,6,22,"4795"
1,0,7,22,"4795"
1,0,8,22,"4795"
1,0,9,22,"4795"
1,0,10,22,"4795"
1,0,11,22,"4795"
1,0,12,22,"4795"
1,0,13,22,"4795"
1,0,14,22,"4795"
1,43,15,22,"4795"
1,0,16,22,"4795"
1,0,17,22,"4795"
1,0,18,22,"4795"
1,5,19,22,"4795"
1,0,20,22,"4795"
1,11,21,22,"4795"
1,139,22,22,"4795"
1,0,23,22,"4795"
1,0,24,22,"4795"
1,0,25,22,"4795"
1,0,26,22,"4795"
1,0,27,22,"4795"
1,16,28,22,"4795"
1,117,29,22,"4795"
1,0,30,22,"4795"
1,123,31,22,"4795"
1,331,32,22,"4795"
1,160,33,22,"4795"
1,149,34,22,"4795"
1,368,35,22,"4795"
1,144,36,22,"4795"
1,53,37,22,"4795"
1,37,38,22,"4795"
1,160,39,22,"4795"
1,0,40,22,"4795"
1,80,41,22,"4795"
1,139,42,22,"4795"
1,5,43,22,"4795"
1,0,44,22,"4795"
1,85,45,22,"4795"
1,0,46,22,"4795"
1,0,47,22,"4795"
1,0,48,22,"4795"
1,0,49,22,"4795"
1,0,50,22,"4795"
1,0,51,22,"4795"
1,43,52,22,"4795"
1,0,53,22,"4795"
1,0,54,22,"4795"
1,0,55,22,"4795"
1,0,56,22,"4795"
1,0,57,22,"4795"
1,0,58,22,"4795"
1,0,59,22,"4795"
1,0,60,22,"4795"
1,0,61,22,"4795"
1,0,62,22,"4795"
1,0,63,22,"4795"
1,21,64,22,"4795"
1,0,65,22,"4795"
1,0,66,22,"4795"
1,0,67,22,"4795"
1,0,68,22,"4795"
1,0,69,22,"4795"
1,0,70,22,"4795"
1,0,71,22,"4795"
1,0,72,22,"4795"
1,0,73,22,"4795"
1,0,74,22,"4795"
1,0,75,22,"4795"
1,0,76,22,"4795"
1,0,77,22,"4795"
1,0,78,22,"4795"
1,0,79,22,"4795"
1,0,80,22,"4795"
1,0,81,22,"4795"
1,0,82,22,"4795"
1,0,83,22,"4795"
1,0,84,22,"4795"
1,0,85,22,"4795"
2,117,1,22,"4795"
2,80,2,22,"4795"
2,16,3,22,"4795"
2,0,4,22,"4795"
2,0,5,22,"4795"
2,0,6,22,"4795"
2,0,7,22,"4795"
2,0,8,22,"4795"
2,0,9,22,"4795"
2,0,10,22,"4795"
2,0,11,22,"4795"
2,0,12,22,"4795"
2,0,13,22,"4795"
2,0,14,22,"4795"
2,0,15,22,"4795"
2,0,16,22,"4795"
2,0,17,22,"4795"
2,0,18,22,"4795"
2,0,19,22,"4795"
2,0,20,22,"4795"
2,0,21,22,"4795"
2,0,22,22,"4795"
2,0,23,22,"4795"
2,0,24,22,"4795"
2,0,25,22,"4795"
2,0,26,22,"4795"
2,0,27,22,"4795"
2,0,28,22,"4795"
2,0,29,22,"4795"
2,0,30,22,"4795"
2,0,31,22,"4795"
2,0,32,22,"4795"
2,0,33,22,"4795"
2,0,34,22,"4795"
2,0,35,22,"4795"
2,0,36,22,"4795"
2,0,37,22,"4795"
2,0,38,22,"4795"
2,0,39,22,"4795"
2,0,40,22,"4795"
2,0,41,22,"4795"
2,0,42,22,"4795"
2,0,43,22,"4795"
2,0,44,22,"4795"
2,0,45,22,"4795"
2,0,46,22,"4795"
2,0,47,22,"4795"
2,0,48,22,"4795"
2,0,49,22,"4795"
2,0,50,22,"4795"
2,0,51,22,"4795"
2,0,52,22,"4795"
2,0,53,22,"4795"
2,0,54,22,"4795"
2,0,55,22,"4795"
2,0,56,22,"4795"
2,0,57,22,"4795"
2,0,58,22,"4795"
2,0,59,22,"4795"
2,0,60,22,"4795"
2,0,61,22,"4795"
2,0,62,22,"4795"
2,0,63,22,"4795"
2,0,64,22,"4795"
2,0,65,22,"4795"
2,0,66,22,"4795"
2,0,67,22,"4795"
2,0,68,22,"4795"
2,0,69,22,"4795"
2,0,70,22,"4795"
2,0,71,22,"4795"
2,0,72,22,"4795"
2,0,73,22,"4795"
2,0,74,22,"4795"
2,0,75,22,"4795"
2,0,76,22,"4795"
2,0,77,22,"4795"
2,0,78,22,"4795"
2,0,79,22,"4795"
2,0,80,22,"4795"
2,0,81,22,"4795"
1,0,1,17,"8183"
1,0,2,17,"8183"
1,0,3,17,"8183"
1,0,4,17,"8183"
1,0,5,17,"8183"
1,0,6,17,"8183"
1,0,7,17,"8183"
1,0,8,17,"8183"
1,0,9,17,"8183"
1,0,10,17,"8183"
1,0,11,17,"8183"
1,0,12,17,"8183"
1,0,13,17,"8183"
1,0,14,17,"8183"
1,0,15,17,"8183"
1,0,16,17,"8183"
1,0,17,17,"8183"
1,0,18,17,"8183"
1,0,19,17,"8183"
1,0,20,17,"8183"
1,0,21,17,"8183"
1,0,22,17,"8183"
1,0,23,17,"8183"
1,0,24,17,"8183"
1,0,25,17,"8183"
1,0,26,17,"8183"
1,0,27,17,"8183"
1,0,28,17,"8183"
1,0,29,17,"8183"
1,5,30,17,"8183"
1,199,31,17,"8183"
1,231,32,17,"8183"
1,163,33,17,"8183"
1,174,34,17,"8183"
1,256,35,17,"8183"
1,365,36,17,"8183"
1,215,37,17,"8183"
1,0,38,17,"8183"
1,0,39,17,"8183"
1,0,40,17,"8183"
1,54,41,17,"8183"
1,174,42,17,"8183"
1,27,43,17,"8183"
1,0,44,17,"8183"
1,0,45,17,"8183"
1,0,46,17,"8183"
1,0,47,17,"8183"
1,0,48,17,"8183"
1,0,49,17,"8183"
1,0,50,17,"8183"
1,0,51,17,"8183"
1,0,52,17,"8183"
1,0,53,17,"8183"
1,0,54,17,"8183"
1,0,55,17,"8183"
1,0,56,17,"8183"
1,0,57,17,"8183"
1,0,58,17,"8183"
1,0,59,17,"8183"
1,0,60,17,"8183"
1,0,61,17,"8183"
1,0,62,17,"8183"
1,0,63,17,"8183"
1,0,64,17,"8183"
1,0,65,17,"8183"
1,0,66,17,"8183"
1,0,67,17,"8183"
1,0,68,17,"8183"
1,0,69,17,"8183"
1,0,70,17,"8183"
1,33,71,17,"8183"
1,5,72,17,"8183"
1,0,73,17,"8183"
1,0,74,17,"8183"
1,0,75,17,"8183"
1,0,76,17,"8183"
1,0,77,17,"8183"
1,0,78,17,"8183"
1,0,79,17,"8183"
1,0,80,17,"8183"
1,0,81,17,"8183"
1,0,82,17,"8183"
1,5,83,17,"8183"
1,5,84,17,"8183"
1,5,85,17,"8183"
1,0,86,17,"8183"
1,0,87,17,"8183"
1,0,88,17,"8183"
1,0,89,17,"8183"
1,0,90,17,"8183"
1,0,91,17,"8183"
1,0,92,17,"8183"
1,0,93,17,"8183"
1,5,94,17,"8183"
1,22,95,17,"8183"
1,305,96,17,"8183"
1,330,97,17,"8183"
1,60,98,17,"8183"
1,131,99,17,"8183"
1,38,100,17,"8183"
1,131,101,17,"8183"
1,131,102,17,"8183"
1,256,103,17,"8183"
1,169,104,17,"8183"
1,231,105,17,"8183"
1,125,106,17,"8183"
1,191,107,17,"8183"
1,207,108,17,"8183"
1,313,109,17,"8183"
1,142,110,17,"8183"
1,387,111,17,"8183"
1,528,112,17,"8183"
1,33,113,17,"8183"
1,207,114,17,"8183"
1,44,115,17,"8183"
1,33,116,17,"8183"
1,71,117,17,"8183"
1,27,118,17,"8183"
1,0,119,17,"8183"
1,76,120,17,"8183"
1,0,121,17,"8183"
1,27,122,17,"8183"
1,199,123,17,"8183"
1,0,124,17,"8183"
1,0,125,17,"8183"
1,5,126,17,"8183"
1,114,127,17,"8183"
1,0,128,17,"8183"
1,0,129,17,"8183"
1,0,130,17,"8183"
1,49,131,17,"8183"
1,289,132,17,"8183"
1,71,133,17,"8183"
1,0,134,17,"8183"
1,0,135,17,"8183"
1,109,136,17,"8183"
1,240,137,17,"8183"
1,131,138,17,"8183"
1,5,139,17,"8183"
1,0,140,17,"8183"
1,60,141,17,"8183"
1,120,142,17,"8183"
1,215,143,17,"8183"
1,191,144,17,"8183"
1,272,145,17,"8183"
2,0,1,17,"8183"
2,0,2,17,"8183"
2,0,3,17,"8183"
2,0,4,17,"8183"
2,0,5,17,"8183"
2,0,6,17,"8183"
2,0,7,17,"8183"
2,16,8,17,"8183"
2,147,9,17,"8183"
2,0,10,17,"8183"
2,0,11,17,"8183"
2,93,12,17,"8183"
2,5,13,17,"8183"
2,0,14,17,"8183"
2,0,15,17,"8183"
2,0,16,17,"8183"
2,0,17,17,"8183"
2,142,18,17,"8183"
2,16,19,17,"8183"
2,0,20,17,"8183"
2,0,21,17,"8183"
2,0,22,17,"8183"
2,163,23,17,"8183"
2,65,24,17,"8183"
2,0,25,17,"8183"
2,0,26,17,"8183"
2,0,27,17,"8183"
2,0,28,17,"8183"
2,0,29,17,"8183"
2,0,30,17,"8183"
2,0,31,17,"8183"
2,0,32,17,"8183"
2,49,33,17,"8183"
2,60,34,17,"8183"
2,60,35,17,"8183"
2,0,36,17,"8183"
2,0,37,17,"8183"
2,0,38,17,"8183"
2,0,39,17,"8183"
2,0,40,17,"8183"
2,0,41,17,"8183"
2,0,42,17,"8183"
2,0,43,17,"8183"
2,0,44,17,"8183"
2,0,45,17,"8183"
2,0,46,17,"8183"
2,0,47,17,"8183"
2,0,48,17,"8183"
2,44,49,17,"8183"
2,120,50,17,"8183"
2,16,51,17,"8183"
2,103,52,17,"8183"
2,153,53,17,"8183"
2,0,54,17,"8183"
2,174,55,17,"8183"
2,71,56,17,"8183"
2,313,57,17,"8183"
2,182,58,17,"8183"
2,0,59,17,"8183"
2,22,60,17,"8183"
2,125,61,17,"8183"
2,33,62,17,"8183"
2,87,63,17,"8183"
2,207,64,17,"8183"
2,16,65,17,"8183"
2,125,66,17,"8183"
2,321,67,17,"8183"
2,109,68,17,"8183"
2,163,69,17,"8183"
2,147,70,17,"8183"
2,191,71,17,"8183"
2,289,72,17,"8183"
2,398,73,17,"8183"
2,248,74,17,"8183"
2,485,75,17,"8183"
2,49,76,17,"8183"
2,281,77,17,"8183"
2,330,78,17,"8183"
2,103,79,17,"8183"
2,999,80,17,"8183"
2,419,81,17,"8183"
2,49,82,17,"8183"
2,147,83,17,"8183"
2,11,84,17,"8183"
2,430,85,17,"8183"
2,409,86,17,"8183"
2,199,87,17,"8183"
2,33,88,17,"8183"
2,76,89,17,"8183"
1,0,1,13,"11542"
1,0,2,13,"11542"
1,0,3,13,"11542"
1,0,4,13,"11542"
1,0,5,13,"11542"
1,0,6,13,"11542"
1,0,7,13,"11542"
1,0,8,13,"11542"
1,0,9,13,"11542"
1,0,10,13,"11542"
1,0,11,13,"11542"
1,0,12,13,"11542"
1,0,13,13,"11542"
1,0,14,13,"11542"
1,0,15,13,"11542"
1,0,16,13,"11542"
1,0,17,13,"11542"
1,0,18,13,"11542"
1,0,19,13,"11542"
1,0,20,13,"11542"
1,0,21,13,"11542"
1,0,22,13,"11542"
1,0,23,13,"11542"
1,0,24,13,"11542"
1,0,25,13,"11542"
1,0,26,13,"11542"
1,0,27,13,"11542"
1,0,28,13,"11542"
1,0,29,13,"11542"
1,0,30,13,"11542"
1,0,31,13,"11542"
1,0,32,13,"11542"
1,0,33,13,"11542"
1,0,34,13,"11542"
1,0,35,13,"11542"
1,0,36,13,"11542"
1,0,37,13,"11542"
1,0,38,13,"11542"
1,0,39,13,"11542"
1,0,40,13,"11542"
1,0,41,13,"11542"
1,0,42,13,"11542"
1,0,43,13,"11542"
1,0,44,13,"11542"
1,0,45,13,"11542"
1,0,46,13,"11542"
1,0,47,13,"11542"
1,0,48,13,"11542"
1,0,49,13,"11542"
1,0,50,13,"11542"
1,0,51,13,"11542"
1,0,52,13,"11542"
1,0,53,13,"11542"
1,0,54,13,"11542"
1,0,55,13,"11542"
1,0,56,13,"11542"
1,0,57,13,"11542"
1,0,58,13,"11542"
1,0,59,13,"11542"
1,0,60,13,"11542"
1,0,61,13,"11542"
1,0,62,13,"11542"
1,0,63,13,"11542"
1,0,64,13,"11542"
1,0,65,13,"11542"
1,0,66,13,"11542"
1,0,67,13,"11542"
1,0,68,13,"11542"
1,0,69,13,"11542"
1,0,70,13,"11542"
1,0,71,13,"11542"
1,0,72,13,"11542"
1,0,73,13,"11542"
1,0,74,13,"11542"
1,0,75,13,"11542"
1,0,76,13,"11542"
1,0,77,13,"11542"
1,0,78,13,"11542"
1,0,79,13,"11542"
1,0,80,13,"11542"
1,0,81,13,"11542"
1,0,82,13,"11542"
1,0,83,13,"11542"
1,0,84,13,"11542"
1,0,85,13,"11542"
1,0,86,13,"11542"
1,0,87,13,"11542"
1,0,88,13,"11542"
1,0,89,13,"11542"
1,0,90,13,"11542"
1,0,91,13,"11542"
1,0,92,13,"11542"
1,0,93,13,"11542"
1,0,94,13,"11542"
1,0,95,13,"11542"
1,0,96,13,"11542"
1,0,97,13,"11542"
1,0,98,13,"11542"
1,0,99,13,"11542"
1,0,100,13,"11542"
1,0,101,13,"11542"
1,0,102,13,"11542"
1,0,103,13,"11542"
1,0,104,13,"11542"
1,0,105,13,"11542"
1,0,106,13,"11542"
1,0,107,13,"11542"
1,0,108,13,"11542"
1,0,109,13,"11542"
1,0,110,13,"11542"
1,0,111,13,"11542"
1,0,112,13,"11542"
1,0,113,13,"11542"
1,0,114,13,"11542"
1,289,115,13,"11542"
1,33,116,13,"11542"
1,27,117,13,"11542"
1,264,118,13,"11542"
1,22,119,13,"11542"
1,0,120,13,"11542"
1,0,121,13,"11542"
1,0,122,13,"11542"
1,0,123,13,"11542"
1,0,124,13,"11542"
1,0,125,13,"11542"
1,0,126,13,"11542"
1,0,127,13,"11542"
1,0,128,13,"11542"
1,0,129,13,"11542"
1,0,130,13,"11542"
1,136,131,13,"11542"
1,169,132,13,"11542"
1,207,133,13,"11542"
1,240,134,13,"11542"
1,256,135,13,"11542"
1,0,136,13,"11542"
1,0,137,13,"11542"
1,0,138,13,"11542"
1,0,139,13,"11542"
1,0,140,13,"11542"
1,0,141,13,"11542"
1,0,142,13,"11542"
1,0,143,13,"11542"
1,0,144,13,"11542"
1,27,145,13,"11542"
2,22,1,13,"11542"
2,0,2,13,"11542"
2,0,3,13,"11542"
2,0,4,13,"11542"
2,38,5,13,"11542"
2,65,6,13,"11542"
2,215,7,13,"11542"
2,231,8,13,"11542"
2,182,9,13,"11542"
2,169,10,13,"11542"
2,71,11,13,"11542"
2,398,12,13,"11542"
2,38,13,13,"11542"
2,0,14,13,"11542"
2,54,15,13,"11542"
2,87,16,13,"11542"
2,215,17,13,"11542"
2,191,18,13,"11542"
2,272,19,13,"11542"
2,289,20,13,"11542"
2,158,21,13,"11542"
2,142,22,13,"11542"
2,264,23,13,"11542"
2,223,24,13,"11542"
2,272,25,13,"11542"
2,409,26,13,"11542"
2,5,27,13,"11542"
2,365,28,13,"11542"
2,231,29,13,"11542"
2,0,30,13,"11542"
2,158,31,13,"11542"
2,281,32,13,"11542"
2,98,33,13,"11542"
2,256,34,13,"11542"
2,231,35,13,"11542"
2,256,36,13,"11542"
2,114,37,13,"11542"
2,191,38,13,"11542"
2,215,39,13,"11542"
2,207,40,13,"11542"
2,158,41,13,"11542"
2,313,42,13,"11542"
2,82,43,13,"11542"
2,281,44,13,"11542"
2,215,45,13,"11542"
2,109,46,13,"11542"
2,182,47,13,"11542"
2,240,48,13,"11542"
2,147,49,13,"11542"
2,330,50,13,"11542"
2,33,51,13,"11542"
2,82,52,13,"11542"
2,182,53,13,"11542"
2,0,54,13,"11542"
2,231,55,13,"11542"
2,264,56,13,"11542"
2,199,57,13,"11542"
2,199,58,13,"11542"
2,158,59,13,"11542"
2,321,60,13,"11542"
2,231,61,13,"11542"
2,419,62,13,"11542"
2,387,63,13,"11542"
2,191,64,13,"11542"
2,354,65,13,"11542"
2,44,66,13,"11542"
2,0,67,13,"11542"
2,0,68,13,"11542"
2,419,69,13,"11542"
2,98,70,13,"11542"
2,281,71,13,"11542"
2,463,72,13,"11542"
2,264,73,13,"11542"
2,87,74,13,"11542"
2,191,75,13,"11542"
2,297,76,13,"11542"
2,136,77,13,"11542"
2,191,78,13,"11542"
2,49,79,13,"11542"
2,398,80,13,"11542"
2,376,81,13,"11542"
2,272,82,13,"11542"
2,248,83,13,"11542"
2,120,84,13,"11542"
2,142,85,13,"11542"
1,141,1,13,"11483"
1,0,2,13,"11483"
1,0,3,13,"11483"
1,0,4,13,"11483"
1,10,5,13,"11483"
1,136,6,13,"11483"
1,0,7,13,"11483"
1,5,8,13,"11483"
1,0,9,13,"11483"
1,0,10,13,"11483"
1,0,11,13,"11483"
1,0,12,13,"11483"
1,5,13,13,"11483"
1,68,14,13,"11483"
1,0,15,13,"11483"
1,0,16,13,"11483"
1,0,17,13,"11483"
1,47,18,13,"11483"
1,269,19,13,"11483"
1,0,20,13,"11483"
1,0,21,13,"11483"
1,0,22,13,"11483"
1,0,23,13,"11483"
1,0,24,13,"11483"
1,0,25,13,"11483"
1,0,26,13,"11483"
1,0,27,13,"11483"
1,0,28,13,"11483"
1,0,29,13,"11483"
1,0,30,13,"11483"
1,0,31,13,"11483"
1,0,32,13,"11483"
1,84,33,13,"11483"
1,381,34,13,"11483"
1,167,35,13,"11483"
1,222,36,13,"11483"
1,300,37,13,"11483"
1,0,38,13,"11483"
1,199,39,13,"11483"
1,16,40,13,"11483"
1,0,41,13,"11483"
1,0,42,13,"11483"
1,0,43,13,"11483"
1,0,44,13,"11483"
1,0,45,13,"11483"
1,0,46,13,"11483"
1,0,47,13,"11483"
1,0,48,13,"11483"
1,0,49,13,"11483"
1,0,50,13,"11483"
1,0,51,13,"11483"
1,0,52,13,"11483"
1,0,53,13,"11483"
1,52,54,13,"11483"
1,293,55,13,"11483"
1,167,56,13,"11483"
1,21,57,13,"11483"
1,0,58,13,"11483"
1,0,59,13,"11483"
1,0,60,13,"11483"
1,0,61,13,"11483"
1,0,62,13,"11483"
1,0,63,13,"11483"
1,0,64,13,"11483"
1,0,65,13,"11483"
1,68,66,13,"11483"
1,21,67,13,"11483"
1,73,68,13,"11483"
1,0,69,13,"11483"
1,0,70,13,"11483"
1,0,71,13,"11483"
1,0,72,13,"11483"
1,0,73,13,"11483"
1,0,74,13,"11483"
1,0,75,13,"11483"
1,0,76,13,"11483"
1,0,77,13,"11483"
1,26,78,13,"11483"
1,10,79,13,"11483"
1,31,80,13,"11483"
1,37,81,13,"11483"
1,5,82,13,"11483"
1,0,83,13,"11483"
1,0,84,13,"11483"
1,0,85,13,"11483"
1,0,86,13,"11483"
1,0,87,13,"11483"
1,0,88,13,"11483"
1,42,89,13,"11483"
1,0,90,13,"11483"
1,0,91,13,"11483"
1,0,92,13,"11483"
1,47,93,13,"11483"
1,0,94,13,"11483"
1,261,95,13,"11483"
1,316,96,13,"11483"
1,141,97,13,"11483"
1,199,98,13,"11483"
1,5,99,13,"11483"
1,0,100,13,"11483"
1,120,101,13,"11483"
1,175,102,13,"11483"
1,141,103,13,"11483"
1,253,104,13,"11483"
1,199,105,13,"11483"
1,371,106,13,"11483"
1,0,107,13,"11483"
1,47,108,13,"11483"
1,253,109,13,"11483"
1,0,110,13,"11483"
1,0,111,13,"11483"
1,0,112,13,"11483"
1,42,113,13,"11483"
1,0,114,13,"11483"
1,10,115,13,"11483"
1,0,116,13,"11483"
1,0,117,13,"11483"
1,0,118,13,"11483"
1,0,119,13,"11483"
1,0,120,13,"11483"
1,246,121,13,"11483"
1,316,122,13,"11483"
1,308,123,13,"11483"
1,0,124,13,"11483"
1,167,125,13,"11483"
1,0,126,13,"11483"
1,63,127,13,"11483"
1,423,128,13,"11483"
1,277,129,13,"11483"
1,0,130,13,"11483"
1,0,131,13,"11483"
1,0,132,13,"11483"
1,0,133,13,"11483"
1,0,134,13,"11483"
1,0,135,13,"11483"
1,0,136,13,"11483"
1,0,137,13,"11483"
1,0,138,13,"11483"
1,0,139,13,"11483"
1,0,140,13,"11483"
1,0,141,13,"11483"
2,37,1,13,"11483"
2,0,2,13,"11483"
2,0,3,13,"11483"
2,0,4,13,"11483"
2,10,5,13,"11483"
2,141,6,13,"11483"
2,253,7,13,"11483"
2,585,8,13,"11483"
2,739,9,13,"11483"
2,802,10,13,"11483"
2,63,11,13,"11483"
2,300,12,13,"11483"
2,533,13,13,"11483"
2,507,14,13,"11483"
2,167,15,13,"11483"
2,47,16,13,"11483"
2,692,17,13,"11483"
2,52,18,13,"11483"
2,559,19,13,"11483"
2,507,20,13,"11483"
2,191,21,13,"11483"
2,222,22,13,"11483"
2,222,23,13,"11483"
2,637,24,13,"11483"
2,222,25,13,"11483"
2,0,26,13,"11483"
2,57,27,13,"11483"
2,120,28,13,"11483"
2,371,29,13,"11483"
2,360,30,13,"11483"
2,611,31,13,"11483"
2,167,32,13,"11483"
2,152,33,13,"11483"
2,1055,34,13,"11483"
2,26,35,13,"11483"
2,624,36,13,"11483"
2,199,37,13,"11483"
2,0,38,13,"11483"
2,708,39,13,"11483"
2,802,40,13,"11483"
2,1251,41,13,"11483"
2,1345,42,13,"11483"
2,0,43,13,"11483"
2,0,44,13,"11483"
2,238,45,13,"11483"
2,104,46,13,"11483"
2,664,47,13,"11483"
2,533,48,13,"11483"
2,0,49,13,"11483"
2,230,50,13,"11483"
2,0,51,13,"11483"
2,238,52,13,"11483"
2,637,53,13,"11483"
2,324,54,13,"11483"
2,624,55,13,"11483"
2,125,56,13,"11483"
2,371,57,13,"11483"
2,413,58,13,"11483"
2,99,59,13,"11483"
2,300,60,13,"11483"
2,413,61,13,"11483"
2,360,62,13,"11483"
2,692,63,13,"11483"
2,444,64,13,"11483"
2,300,65,13,"11483"
2,546,66,13,"11483"
2,340,67,13,"11483"
2,434,68,13,"11483"
2,664,69,13,"11483"
2,475,70,13,"11483"
2,332,71,13,"11483"
2,413,72,13,"11483"
2,238,73,13,"11483"
2,214,74,13,"11483"
2,191,75,13,"11483"
2,78,76,13,"11483"
2,99,77,13,"11483"
2,1097,78,13,"11483"
2,533,79,13,"11483"
2,26,80,13,"11483"
2,664,81,13,"11483"
2,360,82,13,"11483"
2,167,83,13,"11483"
2,818,84,13,"11483"
2,402,85,13,"11483"
2,94,86,13,"11483"
2,115,87,13,"11483"
2,115,88,13,"11483"
2,922,89,13,"11483"
1,0,1,12,"12368"
1,0,2,12,"12368"
1,0,3,12,"12368"
1,0,4,12,"12368"
1,0,5,12,"12368"
1,0,6,12,"12368"
1,0,7,12,"12368"
1,0,8,12,"12368"
1,0,9,12,"12368"
1,0,10,12,"12368"
1,0,11,12,"12368"
1,0,12,12,"12368"
1,0,13,12,"12368"
1,0,14,12,"12368"
1,0,15,12,"12368"
1,0,16,12,"12368"
1,0,17,12,"12368"
1,0,18,12,"12368"
1,0,19,12,"12368"
1,0,20,12,"12368"
1,0,21,12,"12368"
1,0,22,12,"12368"
1,0,23,12,"12368"
1,0,24,12,"12368"
1,0,25,12,"12368"
1,0,26,12,"12368"
1,0,27,12,"12368"
1,0,28,12,"12368"
1,0,29,12,"12368"
1,0,30,12,"12368"
1,0,31,12,"12368"
1,0,32,12,"12368"
1,0,33,12,"12368"
1,0,34,12,"12368"
1,0,35,12,"12368"
1,0,36,12,"12368"
1,0,37,12,"12368"
1,0,38,12,"12368"
1,0,39,12,"12368"
1,0,40,12,"12368"
1,0,41,12,"12368"
1,0,42,12,"12368"
1,0,43,12,"12368"
1,0,44,12,"12368"
1,0,45,12,"12368"
1,0,46,12,"12368"
1,0,47,12,"12368"
1,0,48,12,"12368"
1,0,49,12,"12368"
1,0,50,12,"12368"
1,0,51,12,"12368"
1,0,52,12,"12368"
1,0,53,12,"12368"
1,0,54,12,"12368"
1,0,55,12,"12368"
1,0,56,12,"12368"
1,0,57,12,"12368"
1,0,58,12,"12368"
1,0,59,12,"12368"
1,0,60,12,"12368"
1,0,61,12,"12368"
1,0,62,12,"12368"
1,0,63,12,"12368"
1,0,64,12,"12368"
1,0,65,12,"12368"
1,0,66,12,"12368"
1,0,67,12,"12368"
1,0,68,12,"12368"
1,0,69,12,"12368"
1,0,70,12,"12368"
1,0,71,12,"12368"
1,0,72,12,"12368"
1,0,73,12,"12368"
1,0,74,12,"12368"
1,0,75,12,"12368"
1,0,76,12,"12368"
1,0,77,12,"12368"
1,0,78,12,"12368"
1,0,79,12,"12368"
1,0,80,12,"12368"
1,0,81,12,"12368"
1,0,82,12,"12368"
1,0,83,12,"12368"
1,0,84,12,"12368"
1,0,85,12,"12368"
1,0,86,12,"12368"
1,0,87,12,"12368"
1,0,88,12,"12368"
1,0,89,12,"12368"
1,0,90,12,"12368"
1,0,91,12,"12368"
1,0,92,12,"12368"
1,0,93,12,"12368"
1,0,94,12,"12368"
