class,order,family,genus,species,common_name,adult_body_mass_g,maximum_longevity_y,gestation_d
Mammalia,Diprotodontia,Phascolarctidae,Phascolarctos,cinereus,Koala,5646.87,22.1,31
Mammalia,Diprotodontia,Potoroidae,Aepyprymnus,rufescens,Rufous Rat-kangaroo,2820,12.80833333,22.9
Mammalia,Diprotodontia,Potoroidae,Bettongia,gaimardi,Eastern Bettong,1385,11.8,21.14
Mammalia,Diprotodontia,Potoroidae,Bettongia,lesueur,Boodie,1447.27,10,21.28
Mammalia,Diprotodontia,Potoroidae,Bettongia,penicillata,Woylie,1101.175,18.8,19.175
Mammalia,Diprotodontia,Potoroidae,Bettongia,tropica,Northern Bettong,1184.35,18.8,19.44
Mammalia,Diprotodontia,Potoroidae,Caloprymnus,campestris,Desert Rat-kangaroo,908.285,13,45.66
Mammalia,Diprotodontia,Potoroidae,Potorous,gilbertii,Gilbert's Potoroo,1087.335,15.05833333,33.55
Mammalia,Diprotodontia,Potoroidae,Potorous,longipes,Long-footed Potoroo,1742.53,15.30833333,38
Mammalia,Diprotodontia,Potoroidae,Potorous,tridactylus,Long-nosed Potoroo,1054.67,15.05833333,31.775
Mammalia,Diprotodontia,Pseudocheiridae,Petropseudes,dahli,Rock-haunting ringtail,1877.03,3.075,23
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,herbertensis,Herbert River Ringtail,1098.34,6,13
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,mayeri,Pygmy Ringtail,153.125,5,11
Mammalia,Diprotodontia,Tarsipedidae,Tarsipes,rostratus,Honey possum,10,2,61.27
Mammalia,Diprotodontia,Vombatidae,Lasiorhinus,krefftii,Northern Hairy-nosed Wombat,28632.6,30.44166667,20.87
Mammalia,Diprotodontia,Vombatidae,Lasiorhinus,latifrons,Southern Hairy-nosed Wombat,26163.8,29.9,20.87
Mammalia,Diprotodontia,Vombatidae,Vombatus,ursinus,Common Wombat,25750,30.025,28.5
Mammalia,Erinaceomorpha,Erinaceidae,Atelerix,albiventris,Four-toed Hedgehog,450,11.4,35.495
Mammalia,Erinaceomorpha,Erinaceidae,Atelerix,algirus,North African Hedgehog,824.49,7,39.4084
Mammalia,Erinaceomorpha,Erinaceidae,Atelerix,frontalis,Southern African Hedgehog,319.06,6.9,37.13096
Mammalia,Erinaceomorpha,Erinaceidae,Atelerix,sclateri,Somali Hedgehog,392,11.4,35.495
Mammalia,Erinaceomorpha,Erinaceidae,Echinosorex,gymnura,Moonrat,756.53,7,37.8925
Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,amurensis,Amur Hedgehog,774.475,14,36.0675375
Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,concolor,Southern White-Breasted Hedgehog,771,14,35.611875
Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,europaeus,West European Hedgehog,777.95,14,36.0675375
Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,roumanicus,Northern White-Breasted Hedgehog,771,14,35.611875
Mammalia,Erinaceomorpha,Erinaceidae,Hemiechinus,auritus,Long-eared Hedgehog,369.5,7.6,38.34936
Mammalia,Erinaceomorpha,Erinaceidae,Hemiechinus,collaris,Indian Long-eared Hedgehog,342,7.6,38.41968
Mammalia,Erinaceomorpha,Erinaceidae,Hylomys,parvus,Dwarf Gymnure,57.8,0.333333333,32.79044
Mammalia,Erinaceomorpha,Erinaceidae,Hylomys,suillus,Short-tailed Gymnure,57.8,0.333333333,32.79044
Mammalia,Erinaceomorpha,Erinaceidae,Paraechinus,aethiopicus,Desert Hedgehog,404,6.3,36.7
Mammalia,Erinaceomorpha,Erinaceidae,Paraechinus,micropus,Indian Hedgehog,171,3.741666667,37.37032
Mammalia,Hyracoidea,Procaviidae,Dendrohyrax,arboreus,Southern Tree Hyrax,2981.11,13.6,229
Mammalia,Hyracoidea,Procaviidae,Dendrohyrax,dorsalis,Western Tree Hyrax,2663.335,10,224.811
Mammalia,Hyracoidea,Procaviidae,Heterohyrax,brucei,Yellow-spotted Rock Hyrax,2000,14,228.21
Mammalia,Hyracoidea,Procaviidae,Procavia,capensis,Rock Hyrax,2750,14.80833333,226.44942
Mammalia,Lagomorpha,Leporidae,Brachylagus,idahoensis,Pygmy Rabbit,431.19,4.325,33.03902
Mammalia,Lagomorpha,Leporidae,Lepus,americanus,Snowshoe Hare,1565.61,8,36.85096
Mammalia,Lagomorpha,Leporidae,Lepus,arcticus,Arctic Hare,3030.43,18,50.2194
Mammalia,Lagomorpha,Leporidae,Lepus,brachyurus,Japanese Hare,2519.45,13,38.49
Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,2317,11.80833333,43.52348
Mammalia,Lagomorpha,Leporidae,Lepus,capensis,Cape Hare,2202.555,8.9,42.60456
Mammalia,Lagomorpha,Leporidae,Lepus,corsicanus,Corsican Hare,3673.33,12,42
Mammalia,Lagomorpha,Leporidae,Lepus,europaeus,European Hare,3673.33,12,42
Mammalia,Lagomorpha,Leporidae,Lepus,granatensis,Granada Hare,2323.94,8.9,42.60456
Mammalia,Lagomorpha,Leporidae,Lepus,habessinicus,Abyssinian Hare,2047.11,8.9,42.60456
Mammalia,Lagomorpha,Leporidae,Lepus,mandshuricus,Manchurian Hare,2176.75,13,38.49
Mammalia,Lagomorpha,Leporidae,Lepus,nigricollis,Indian Hare,2196.875,0.083333333,37.8634
Mammalia,Lagomorpha,Leporidae,Lepus,othus,Alaskan Hare,3067.925,18,50
Mammalia,Lagomorpha,Leporidae,Lepus,saxatilis,Scrub Hare,2686,12,42
Mammalia,Lagomorpha,Leporidae,Lepus,starcki,Ethiopian Highland Hare,2358,8.9,42.60456
Mammalia,Lagomorpha,Leporidae,Lepus,tibetanus,Desert Hare,2078.555,8.9,43.21912
Mammalia,Lagomorpha,Leporidae,Lepus,timidus,Mountain Hare,3027.715,18,50.1
Mammalia,Lagomorpha,Leporidae,Lepus,tolai,Tolai Hare,2078.555,8.9,43.21912
Mammalia,Lagomorpha,Leporidae,Lepus,townsendii,White-tailed Jackrabbit,2620,8,39.99622
Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,1900,18,30.5959375
Mammalia,Lagomorpha,Leporidae,Romerolagus,diazi,Volcano Rabbit,480.04,9.15,38.95686
Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,791.29,7.816666667,28.60984
Mammalia,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Tapeti,968.37,2,39.35942
Mammalia,Lagomorpha,Leporidae,Sylvilagus,cognatus,Manzano Mountain Cottontail,1207.19,9.8,28.6962
Mammalia,Lagomorpha,Leporidae,Sylvilagus,dicei,Dice's Cottontail,986.74,9,36.21884
Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,1178.595,9.8,28.6962
Mammalia,Lagomorpha,Leporidae,Sylvilagus,nuttallii,Mountain Cottontail,760,7.4,29.52292
Mammalia,Lagomorpha,Leporidae,Sylvilagus,palustris,Marsh Rabbit,1233,7.6,33.78396
Mammalia,Lagomorpha,Leporidae,Sylvilagus,robustus,Robust Cottontail,1207.19,9.8,28.6962
Mammalia,Lagomorpha,Leporidae,Sylvilagus,transitionalis,New England Cottontail,1150,9.8,28
Mammalia,Lagomorpha,Ochotonidae,Ochotona,alpina,Alpine Pika,150,3,29.708
Mammalia,Lagomorpha,Ochotonidae,Ochotona,argentata,Silver Pika,150,4,27.12094
Mammalia,Lagomorpha,Ochotonidae,Ochotona,cansus,Gansu Pika,68.75,5,24.49
Mammalia,Lagomorpha,Ochotonidae,Ochotona,collaris,Collared Pika,129,6,30.218
Mammalia,Lagomorpha,Ochotonidae,Ochotona,curzoniae,Plateau Pika,129.505,3.825,22.827
Mammalia,Lagomorpha,Ochotonidae,Ochotona,dauurica,Daurian Pika,128,1.166666667,30
Mammalia,Lagomorpha,Ochotonidae,Ochotona,forresti,Forrest's Pika,142.5,4,22.25632
Mammalia,Lagomorpha,Ochotonidae,Ochotona,hoffmanni,Hoffmann's Pika,150,3,29.708
Mammalia,Lagomorpha,Ochotonidae,Ochotona,hyperborea,Northern Pika,135,9.4,28.98
Mammalia,Lagomorpha,Ochotonidae,Ochotona,nubrica,Nubra Pika,121.275,4,22.25632
Mammalia,Lagomorpha,Ochotonidae,Ochotona,princeps,American Pika,140.2,7.316666667,30.436
Mammalia,Lagomorpha,Ochotonidae,Ochotona,pusilla,Steppe Pika,142.5,4,22.25632
Mammalia,Lagomorpha,Ochotonidae,Ochotona,rufescens,Afghan Pika,250,3.325,25.96248
Mammalia,Lagomorpha,Ochotonidae,Ochotona,turuchanensis,Turuchan Pika,135,9.4,28.98
Mammalia,Macroscelidea,Macroscelididae,Elephantulus,intufi,Bushveld Elephant Shrew,48.9,9.3,51.7412
Mammalia,Macroscelidea,Macroscelididae,Elephantulus,myurus,Eastern Rock Elephant Shrew,61.985,4.158333333,55.3924
Mammalia,Macroscelidea,Macroscelididae,Elephantulus,rozeti,North African Elephant Shrew,48,7.2,76
Mammalia,Macroscelidea,Macroscelididae,Elephantulus,rufescens,Rufous Elephant Shrew,55.5,7.9,58.74148
Mammalia,Macroscelidea,Macroscelididae,Elephantulus,rupestris,Western Rock Elephant Shrew,62.78,4.158333333,56.45766
Mammalia,Macroscelidea,Macroscelididae,Macroscelides,proboscideus,Short-eared Elephant Shrew,39.5,8.7,65
Mammalia,Macroscelidea,Macroscelididae,Rhynchocyon,chrysopygus,Golden-rumped Elephant Shrew,537.6,11,42.135
Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,anatinus,Platypus,1225,22.6,14.74
Mammalia,Monotremata,Tachyglossidae,Tachyglossus,aculeatus,Short-beaked Echidna,3169.5,50,19.86
Mammalia,Monotremata,Tachyglossidae,Zaglossus,bartoni,Eastern Long-beaked Echidna,8951.71,41.2,10
Mammalia,Monotremata,Tachyglossidae,Zaglossus,bruijni,Western Long-beaked Echidna,10000,41.2,10
Mammalia,Peramelemorphia,Peramelidae,Echymipera,kalubu,Common Echymipera,737.58,2.7,13.015
Mammalia,Peramelemorphia,Peramelidae,Isoodon,auratus,Golden Bandicoot,467.5,6.7,12.5
Mammalia,Peramelemorphia,Peramelidae,Isoodon,macrourus,Northern Brown Bandicoot,1551,6.8,12.255
Mammalia,Peramelemorphia,Peramelidae,Isoodon,obesulus,Southern Brown Bandicoot,717,6.5,15
Mammalia,Peramelemorphia,Peramelidae,Perameles,bougainville,Western Barred Bandicoot,226,5.8,12
Mammalia,Peramelemorphia,Peramelidae,Perameles,gunnii,Eastern Barred Bandicoot,801.5,6.1,12.25
Mammalia,Peramelemorphia,Peramelidae,Perameles,nasuta,Long-nosed Bandicoot,720.26,5.6,12.12
Mammalia,Peramelemorphia,Peramelidae,Peroryctes,raffrayana,Raffray's Bandicoot,790.315,3.3,15
Mammalia,Peramelemorphia,Thylacomyidae,Macrotis,lagotis,Greater Bilby,1269.75,10,15.8
Mammalia,Perissodactyla,Equidae,Equus,asinus,Ass,171249.245,50,361.65946
Mammalia,Perissodactyla,Equidae,Equus,burchellii,Burchell's Zebra,280000,40,367.69088
Mammalia,Perissodactyla,Equidae,Equus,caballus,Horse,250000,62,337.985
Mammalia,Perissodactyla,Equidae,Equus,grevyi,Grevy's Zebra,384000,31.19166667,405.71375
Mammalia,Perissodactyla,Equidae,Equus,hemionus,Onager,230000,38.8,346
Mammalia,Perissodactyla,Equidae,Equus,kiang,Kiang,262500,38.8,304.4
Mammalia,Perissodactyla,Equidae,Equus,quagga,Quagga,300000,40,365.28
Mammalia,Perissodactyla,Equidae,Equus,zebra,Mountain Zebra,296000,33.2,363.49
Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,simum,White Rhinoceros,2.23E+06,50,515
Mammalia,Perissodactyla,Rhinocerotidae,Dicerorhinus,sumatrensis,Sumatran Rhinoceros,1.26E+06,35,236
Mammalia,Perissodactyla,Rhinocerotidae,Diceros,bicornis,Black Rhinoceros,995940.54,49.24166667,474
Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,sondaicus,Javan Rhinoceros,1.75E+06,40,494.427
Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,unicornis,Indian Rhinoceros,1.60E+06,49,479
Mammalia,Perissodactyla,Tapiridae,Tapirus,bairdii,Baird's Tapir,300000,29.6,400.84212
Mammalia,Perissodactyla,Tapiridae,Tapirus,indicus,Malayan Tapir,296250,36.5,392
Mammalia,Perissodactyla,Tapiridae,Tapirus,pinchaque,Mountain Tapir,148950,28.5,393.99
Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,South American Tapir,225000,39.6,396.86
Mammalia,Pholidota,Manidae,Manis,crassicaudata,Indian Pangolin,11963.78,20,67.9905
Mammalia,Pholidota,Manidae,Manis,temminckii,Ground Pangolin,9586.87,3.158333333,139.95934
Mammalia,Pilosa,Bradypodidae,Bradypus,torquatus,Maned Sloth,4184.21,12,150
Mammalia,Pilosa,Bradypodidae,Bradypus,tridactylus,Pale-throated Sloth,4072.9,40,126.96
Mammalia,Pilosa,Bradypodidae,Bradypus,variegatus,Brown-throated Sloth,3963.18,3.241666667,170.84
Mammalia,Pilosa,Cyclopedidae,Cyclopes,didactylus,Silky Anteater,251.975,2.3,215.74456
Mammalia,Pilosa,Megalonychidae,Choloepus,didactylus,Linnaeus's Two-toed Sloth,6250,36.8,274.315
Mammalia,Pilosa,Megalonychidae,Choloepus,hoffmanni,Hoffmann's Two-toed Sloth,4250,37,344.8852
Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga,tridactyla,Giant Anteater,29531.83,31.525,184
Mammalia,Pilosa,Myrmecophagidae,Tamandua,mexicana,Northern Tamandua,4194.255,19.55,159.43796
Mammalia,Pilosa,Myrmecophagidae,Tamandua,tetradactyla,Southern Tamandua,4500,19.55,160
Mammalia,Primates,Aotidae,Aotus,lemurinus,Gray-bellied Night Monkey,874,33.8,134.83148
Mammalia,Primates,Aotidae,Aotus,trivirgatus,Three-striped Night Monkey,872.98,30.1,142
Mammalia,Primates,Atelidae,Alouatta,caraya,Black Howler,5462.5,32.4,187
Mammalia,Primates,Atelidae,Alouatta,coibensis,Coiba Island Howler,5659.14,25,186
Mammalia,Primates,Atelidae,Alouatta,macconnelli,Guyanan Red Howler,6398.31,25,190
Mammalia,Primates,Atelidae,Alouatta,palliata,Mantled Howler,5659.14,25,186
Mammalia,Primates,Atelidae,Alouatta,pigra,Guatemalan Black Howler,9386.03,20,187.76814
Mammalia,Primates,Atelidae,Alouatta,sara,Bolivian Red Howler,6470.755,25,190
Mammalia,Primates,Atelidae,Alouatta,seniculus,Venezuelan Red Howler,6398.31,25,190
Mammalia,Primates,Atelidae,Ateles,belzebuth,White-fronted Spider Monkey,6692.42,37,140.91868
Mammalia,Primates,Atelidae,Ateles,chamek,Peruvian Spider Monkey,7294.46,46,204.46102
Mammalia,Primates,Atelidae,Ateles,fusciceps,Black-headed Spider Monkey,7267.5,48,227
Mammalia,Primates,Atelidae,Ateles,geoffroyi,Geoffroy's Spider Monkey,7267.5,48,229.185
Mammalia,Primates,Atelidae,Ateles,hybridus,Brown Spider Monkey,6692.42,37,140.91868
Mammalia,Primates,Atelidae,Ateles,marginatus,White-cheeked Spider Monkey,6229.28,44,140.91868
Mammalia,Primates,Atelidae,Ateles,paniscus,Red-faced Spider Monkey,7887.5,46,228.18
Mammalia,Primates,Atelidae,Brachyteles,arachnoides,Southern Muriqui,10839.905,14.475,228.96668
Mammalia,Primates,Atelidae,Brachyteles,hypoxanthus,Northern Muriqui,10839.905,14.475,228.96668
Mammalia,Primates,Atelidae,Lagothrix,cana,Gray Woolly Monkey,6263.69,32,223.99
Mammalia,Primates,Atelidae,Lagothrix,lagotricha,Brown Woolly Monkey,6263.69,32,223.99
Mammalia,Primates,Atelidae,Lagothrix,lugens,Colombian Woolly Monkey,6263.69,32.775,223.99
Mammalia,Primates,Atelidae,Lagothrix,poeppigii,Silvery Woolly Monkey,6263.69,32,223.99
Mammalia,Primates,Atelidae,Oreonax,flavicauda,Yellow-tailed Woolly Monkey,8229.12,6.983333333,225
Mammalia,Primates,Cebidae,Callimico,goeldii,Goeldi's Marmoset,556.5,22.2,153.495
Mammalia,Primates,Cebidae,Callithrix,argentata,Silvery Marmoset,357.25,16.8,144
Mammalia,Primates,Cebidae,Callithrix,aurita,Buffy-tufted Marmoset,272.705,22.79166667,144
Mammalia,Primates,Cebidae,Callithrix,emiliae,Emilia's Marmoset,350.225,16.8,144
Mammalia,Primates,Cebidae,Callithrix,flaviceps,Buffy-headed Marmoset,290.21,22.79166667,144
Mammalia,Primates,Cebidae,Callithrix,geoffroyi,White-headed Marmoset,299.605,22.79166667,144
Mammalia,Primates,Cebidae,Callithrix,humeralifera,Santarem Marmoset,299.605,22.79166667,144
Mammalia,Primates,Cebidae,Callithrix,intermedia,Hershkovitz's Marmoset,343.2,22.79166667,144
Mammalia,Primates,Cebidae,Callithrix,jacchus,Common Marmoset,255.2,22.79166667,144
Mammalia,Primates,Cebidae,Callithrix,kuhlii,Wied's Marmoset,307,22.79166667,144
Mammalia,Primates,Cebidae,Callithrix,leucippe,White Marmoset,357.25,16.8,144
Mammalia,Primates,Cebidae,Callithrix,marcai,Marca's Marmoset,357.25,16.8,144
Mammalia,Primates,Cebidae,Callithrix,melanura,Black-tailed Marmoset,357.25,16.8,144
Mammalia,Primates,Cebidae,Callithrix,penicillata,Black-tufted Marmoset,307,22.79166667,144
Mammalia,Primates,Cebidae,Callithrix,pygmaea,Pygmy Marmoset,116.83,18.6,133.72
Mammalia,Primates,Cebidae,Cebus,albifrons,White-fronted Capuchin,2488.59,44,158
Mammalia,Primates,Cebidae,Cebus,apella,Tufted Capuchin,2642.5,46,158
Mammalia,Primates,Cebidae,Cebus,capucinus,White-headed Capuchin,2655,55,162
Mammalia,Primates,Cebidae,Cebus,kaapori,Kaapori Capuchin,2670.07,47,162
Mammalia,Primates,Cebidae,Cebus,libidinosus,Black-striped Capuchin,2642.5,46,158
Mammalia,Primates,Cebidae,Cebus,nigritus,Black Capuchin,2642.5,46,158
Mammalia,Primates,Cebidae,Cebus,olivaceus,Weeper Capuchin,2552.5,47,162
Mammalia,Primates,Cebidae,Cebus,xanthosternos,Golden-bellied Capuchin,2642.5,46,158
Mammalia,Primates,Cebidae,Leontopithecus,caissara,Superagui Lion Tamarin,629.255,31.6,132.3966
Mammalia,Primates,Cebidae,Leontopithecus,chrysomelas,Golden-headed Lion Tamarin,582.66,31.6,132.3966
Mammalia,Primates,Cebidae,Leontopithecus,chrysopygus,Black Lion Tamarin,654.5,31.6,132.3966
Mammalia,Primates,Cebidae,Leontopithecus,rosalia,Golden Lion Tamarin,623.51,31.6,132.3966
Mammalia,Primates,Cebidae,Saguinus,bicolor,Pied Tamarin,465,19,160
Mammalia,Primates,Cebidae,Saguinus,fuscicollis,Brown-mantled Tamarin,393.99,24.9,148
Mammalia,Primates,Cebidae,Saguinus,geoffroyi,Geoffroy's Tamarin,453.77,26.2,172.11812
Mammalia,Primates,Cebidae,Saguinus,graellsi,Graells's Tamarin,450,20.2,140
Mammalia,Primates,Cebidae,Saguinus,imperator,Emperor Tamarin,482.15,23.7,145
Mammalia,Primates,Cebidae,Saguinus,labiatus,White-lipped Tamarin,501.33,20.5,147
Mammalia,Primates,Cebidae,Saguinus,leucopus,White-footed Tamarin,490,15.225,142.5
Mammalia,Primates,Cebidae,Saguinus,martinsi,Martins' Tamarin,465,19,160
Mammalia,Primates,Cebidae,Saguinus,melanoleucus,White-mantled Tamarin,393.99,24.9,148
Mammalia,Primates,Cebidae,Saguinus,midas,Red-handed Tamarin,547.18,21,132.62
Mammalia,Primates,Cebidae,Saguinus,mystax,Moustached Tamarin,543.5,20,148.28
Mammalia,Primates,Cebidae,Saguinus,niger,Black Tamarin,547.18,21,132.62
Mammalia,Primates,Cebidae,Saguinus,nigricollis,Black-mantled Tamarin,450,20.2,140
Mammalia,Primates,Cebidae,Saguinus,oedipus,Cottontop Tamarin,445.5,26.2,177.87312
Mammalia,Primates,Cebidae,Saguinus,pileatus,Red-capped Tamarin,543.5,20,148.28
Mammalia,Primates,Cebidae,Saguinus,tripartitus,Golden-mantled Tamarin,389.52,24.9,148
Mammalia,Primates,Cebidae,Saimiri,boliviensis,Black-capped Squirrel Monkey,799.725,30.3,162.545
Mammalia,Primates,Cebidae,Saimiri,oerstedii,Central American Squirrel Monkey,647.09,17.21666667,161
Mammalia,Primates,Cebidae,Saimiri,sciureus,Common Squirrel Monkey,836.7,30.2,164.09
Mammalia,Primates,Cebidae,Saimiri,vanzolinii,Black Squirrel Monkey,799.45,30.3,162.545
Mammalia,Primates,Cercopithecidae,Cercocebus,agilis,Agile Mangabey,7775,46,169.86298
Mammalia,Primates,Cercopithecidae,Cercocebus,atys,Sooty Mangabey,8778,46,167
Mammalia,Primates,Cercopithecidae,Cercocebus,chrysogaster,Golden-bellied Mangabey,7775,46,169.86298
Mammalia,Primates,Cercopithecidae,Cercocebus,galeritus,Tana River Mangabey,7066.5,21,176.2403
Mammalia,Primates,Cercopithecidae,Cercocebus,sanjei,Sanje Mangabey,7066.5,21,176.2403
Mammalia,Primates,Cercopithecidae,Cercocebus,torquatus,Collared Mangabey,8789,46,167.99
Mammalia,Primates,Cercopithecidae,Cercopithecus,albogularis,Sykes' Monkey,6116.5,37.8,136.962
Mammalia,Primates,Cercopithecidae,Cercopithecus,ascanius,Red-tailed Monkey,3705,31.2,160.845
Mammalia,Primates,Cercopithecidae,Cercopithecus,campbelli,Campbell's Mona Monkey,3800,33,180.8
Mammalia,Primates,Cercopithecidae,Cercopithecus,cephus,Moustached Guenon,3399.94,36,172
Mammalia,Primates,Cercopithecidae,Cercopithecus,denti,Dent's Mona Monkey,3550,30.69166667,169.51
Mammalia,Primates,Cercopithecidae,Cercopithecus,doggetti,Silver Monkey,6116.5,37.8,136.962
Mammalia,Primates,Cercopithecidae,Cercopithecus,erythrogaster,White-throated Guenon,5256.91,31,172
Mammalia,Primates,Cercopithecidae,Cercopithecus,erythrotis,Red-eared Guenon,3355,36,172
Mammalia,Primates,Cercopithecidae,Cercopithecus,kandti,Golden Monkey,6116.5,37.8,136.962
Mammalia,Primates,Cercopithecidae,Cercopithecus,lowei,Lowe's Mona Monkey,3800,33,180.8
Mammalia,Primates,Cercopithecidae,Cercopithecus,mitis,Blue Monkey,6116.5,37.8,136.962
Mammalia,Primates,Cercopithecidae,Cercopithecus,neglectus,De Brazza's Monkey,5701,30.8,176.0035
Mammalia,Primates,Cercopithecidae,Cercopithecus,nictitans,Greater spot-nosed Monkey,5465,31,172
Mammalia,Primates,Cercopithecidae,Cercopithecus,pogonias,Crested Mona Monkey,3137,27,169.51
Mammalia,Primates,Cercopithecidae,Cercopithecus,sclateri,Sclater's Guenon,3304.99,36,172
Mammalia,Primates,Cercopithecidae,Cercopithecus,wolfi,Wolf's Mona Monkey,3464.135,30.69166667,169.51
Mammalia,Primates,Cercopithecidae,Chlorocebus,aethiops,Grivet,5104.25,46,167.99
Mammalia,Primates,Cercopithecidae,Chlorocebus,cynosuros,Malbrouck,5104.25,46,167.99
Mammalia,Primates,Cercopithecidae,Chlorocebus,djamdjamensis,Bale Mountains Vervet,5104.25,46,167.99
Mammalia,Primates,Cercopithecidae,Chlorocebus,pygerythrus,Vervet Monkey,5104.25,46,167.99
Mammalia,Primates,Cercopithecidae,Chlorocebus,sabaeus,Green Monkey,5104.25,46,167.99
Mammalia,Primates,Cercopithecidae,Chlorocebus,tantalus,Tantalus Monkey,4961.5,46,167.99
Mammalia,Primates,Cercopithecidae,Colobus,angolensis,Angola Colobus,8937.5,35.3,190.52936
Mammalia,Primates,Cercopithecidae,Colobus,guereza,Mantled Guereza,9058.41,35,180
Mammalia,Primates,Cercopithecidae,Colobus,polykomos,King Colobus,8653.145,33.9,190.52936
Mammalia,Primates,Cercopithecidae,Colobus,satanas,Black Colobus,8653.145,33.9,190.52936
Mammalia,Primates,Cercopithecidae,Colobus,vellerosus,Ursine Colobus,8509,33.9,190.52936
Mammalia,Primates,Cercopithecidae,Erythrocebus,patas,Patas Monkey,7660.5,28.3,167.2
Mammalia,Primates,Cercopithecidae,Lophocebus,albigena,Gray-cheeked Mangabey,7000,36,181.70292
Mammalia,Primates,Cercopithecidae,Lophocebus,aterrimus,Black Crested Mangabey,6768.75,36.68333333,181.70292
Mammalia,Primates,Cercopithecidae,Lophocebus,opdenboschi,Opdenbosch's Mangabey,6768.75,36.68333333,181.70292
Mammalia,Primates,Cercopithecidae,Macaca,arctoides,Stump-tailed Macaque,9353,30,177
Mammalia,Primates,Cercopithecidae,Macaca,cyclopis,Formosan Rock Macaque,6032.805,21.45833333,162.7072
Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,Crab-eating Macaque,4569.32,39,165
Mammalia,Primates,Cercopithecidae,Macaca,fuscata,Japanese Macaque,8882.5,38.5,174
Mammalia,Primates,Cercopithecidae,Macaca,hecki,Heck's Macaque,7386,37.6,172
Mammalia,Primates,Cercopithecidae,Macaca,leonina,Northern Pig-tailed Macaque,7603.39,37.6,172
Mammalia,Primates,Cercopithecidae,Macaca,maura,Moor Macaque,7359.39,37.6,172
Mammalia,Primates,Cercopithecidae,Macaca,mulatta,Rhesus Monkey,6614,40,165
Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,7603.39,37.6,172
Mammalia,Primates,Cercopithecidae,Macaca,nigra,Celebes Crested Macaque,7662.195,34,175.96004
